participant,trial,task,sentence,answer,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer.1,response,correctness,rt
5f4e580f1f38c1011d5822a9,39,phonological,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,492.2
5f4e580f1f38c1011d5822a9,40,phonological,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,422.1
5f8586b7ebb0e20362fa218d,1,phonological,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,No,0,1327.3
5f8586b7ebb0e20362fa218d,2,phonological,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,detector,No,Yes,0,580.2
5f8586b7ebb0e20362fa218d,3,phonological,bkbf0913,The dinner plate's hot,dinner,plates,hot,1,dolphin,Yes,Yes,1,547
5f8586b7ebb0e20362fa218d,4,phonological,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,Yes,0,477.3
5f8586b7ebb0e20362fa218d,5,phonological,bkbf0501,The bath towel was wet,bath,towel,wet,1,container,No,No,1,314.0999999
5f8586b7ebb0e20362fa218d,6,phonological,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,312.6
5f8586b7ebb0e20362fa218d,7,phonological,bkbf0201,The ladder's near the door,ladders,near,door,0,cupboard,Yes,No,0,1266.9
5f8586b7ebb0e20362fa218d,8,phonological,bkbf0906,A letter fell on the mat,letter,fell,mat,1,camera,No,No,1,480.3
5f8586b7ebb0e20362fa218d,9,phonological,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,statue,Yes,Yes,1,339.6
5f8586b7ebb0e20362fa218d,10,phonological,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,586.9
5f8586b7ebb0e20362fa218d,11,phonological,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,298.4000001
5f8586b7ebb0e20362fa218d,12,phonological,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,Yes,0,578
5f8586b7ebb0e20362fa218d,13,phonological,bkbf0615,The broom stood in the corner,broom,stood,corner,2,trampoline,No,Yes,0,350.8000001
5f8586b7ebb0e20362fa218d,14,phonological,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,377.7
5f8586b7ebb0e20362fa218d,15,phonological,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,344.8
5f8586b7ebb0e20362fa218d,16,phonological,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,scissors,Yes,Yes,1,338.5999999
5f8586b7ebb0e20362fa218d,17,phonological,bkbf1609,Some men shave in the morning,men,shave,morning,2,kangaroo,No,No,1,367.4
5f8586b7ebb0e20362fa218d,18,phonological,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,755.3000001
5f8586b7ebb0e20362fa218d,19,phonological,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,344.4
5f8586b7ebb0e20362fa218d,20,phonological,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,Yes,1,327.1999999
5f8586b7ebb0e20362fa218d,21,phonological,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,No,1,333.3
5f8586b7ebb0e20362fa218d,22,phonological,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,386.6999999
5f8586b7ebb0e20362fa218d,23,phonological,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,428
5f8586b7ebb0e20362fa218d,24,phonological,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,310.2
5f8586b7ebb0e20362fa218d,25,phonological,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,Yes,1,271.8000001
5f8586b7ebb0e20362fa218d,26,phonological,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,No,1,322.5999999
5f8586b7ebb0e20362fa218d,27,phonological,bkbf0109,The postman shut the gate,postman,shut,gate,2,guitar,Yes,Yes,1,307.6
5f8586b7ebb0e20362fa218d,28,phonological,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,528.2
5f8586b7ebb0e20362fa218d,29,phonological,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,No,0,599.6
5f8586b7ebb0e20362fa218d,30,phonological,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,331.3
5f8586b7ebb0e20362fa218d,31,phonological,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,motorbike,No,No,1,447.7
5f8586b7ebb0e20362fa218d,32,phonological,bkbf0411,The jam jar was full,jam,jar,full,1,slipper,Yes,Yes,1,311.2
5f8586b7ebb0e20362fa218d,33,phonological,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,393.0999999
5f8586b7ebb0e20362fa218d,34,phonological,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,No,0,895
5f8586b7ebb0e20362fa218d,35,phonological,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,329.2
5f8586b7ebb0e20362fa218d,36,phonological,bkbf0912,The lady packed her bag,lady,packed,bag,1,basketball,No,No,1,1280.4
5f8586b7ebb0e20362fa218d,37,phonological,bkbf2110,The egg cups are on the table,egg,cups,table,2,dragonfly,No,Yes,0,940.9
5f8586b7ebb0e20362fa218d,38,phonological,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,Yes,0,326
5f8586b7ebb0e20362fa218d,39,phonological,bkbf1616,The painter used a brush,painter,used,brush,2,jellyfish,No,No,1,316.7
5f8586b7ebb0e20362fa218d,40,phonological,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,287.8
5fadcbda79f1cf1e0de9f873,1,phonological,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,2210.6
5fadcbda79f1cf1e0de9f873,2,phonological,bkbf1616,The painter used a brush,painter,used,brush,1,jellyfish,No,No,1,459.7000003
5fadcbda79f1cf1e0de9f873,3,phonological,bkbf0109,The postman shut the gate,postman,shut,gate,3,guitar,Yes,Yes,1,359.5999999
5fadcbda79f1cf1e0de9f873,4,phonological,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,411.1999998
5fadcbda79f1cf1e0de9f873,5,phonological,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,No,1,360.1000004
5fadcbda79f1cf1e0de9f873,6,phonological,bkbf0411,The jam jar was full,jam,jar,full,1,slipper,Yes,Yes,1,335
5fadcbda79f1cf1e0de9f873,7,phonological,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,No,1,900.7999997
5fadcbda79f1cf1e0de9f873,8,phonological,bkbf0216,The school finished early,school,finished,early,0,headphones,Yes,Yes,1,543.5999999
5fadcbda79f1cf1e0de9f873,9,phonological,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,No,0,1569.8
5fadcbda79f1cf1e0de9f873,10,phonological,bkbf0204,The old gloves are dirty,old,gloves,dirty,3,scissors,Yes,Yes,1,336.7999997
5fadcbda79f1cf1e0de9f873,11,phonological,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,455.6999998
5fadcbda79f1cf1e0de9f873,12,phonological,bkbf0501,The bath towel was wet,bath,towel,wet,3,container,No,No,1,584.6999998
5fadcbda79f1cf1e0de9f873,13,phonological,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,336.5
5fadcbda79f1cf1e0de9f873,14,phonological,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,362.6999998
5fadcbda79f1cf1e0de9f873,15,phonological,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,931.5999999
5fadcbda79f1cf1e0de9f873,16,phonological,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,335.5
5fadcbda79f1cf1e0de9f873,17,phonological,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,406.7000003
5fadcbda79f1cf1e0de9f873,18,phonological,bkbf0615,The broom stood in the corner,broom,stood,corner,1,trampoline,No,No,1,378.4000001
5fadcbda79f1cf1e0de9f873,19,phonological,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,No,0,1964.1
5fadcbda79f1cf1e0de9f873,20,phonological,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,No,0,410.4000001
5fadcbda79f1cf1e0de9f873,21,phonological,bkbf0906,A letter fell on the mat,letter,fell,mat,1,camera,No,No,1,323.5999999
5fadcbda79f1cf1e0de9f873,22,phonological,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,Yes,1,432.0999999
5fadcbda79f1cf1e0de9f873,23,phonological,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,482.4000001
5fadcbda79f1cf1e0de9f873,24,phonological,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,dolphin,Yes,No,0,532.5
5fadcbda79f1cf1e0de9f873,25,phonological,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,No,1,292.3000002
5fadcbda79f1cf1e0de9f873,26,phonological,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,327.4000001
5fadcbda79f1cf1e0de9f873,27,phonological,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,422.4000001
5fadcbda79f1cf1e0de9f873,28,phonological,bkbf0201,The ladder's near the door,ladders,near,door,3,cupboard,Yes,No,0,558.0999999
5fadcbda79f1cf1e0de9f873,29,phonological,bkbf2112,The cricket team's playing,cricket,teams,playing,3,cockerel,No,Yes,0,295.5
5fadcbda79f1cf1e0de9f873,30,phonological,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,934.1000004
5fadcbda79f1cf1e0de9f873,31,phonological,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,No,0,295.5999999
5fadcbda79f1cf1e0de9f873,32,phonological,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,No,0,283.7000003
5fadcbda79f1cf1e0de9f873,33,phonological,bkbf1415,The grass is getting long,grass,getting,long,2,rhino,Yes,Yes,1,384.4000001
5fadcbda79f1cf1e0de9f873,34,phonological,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,detector,No,No,1,535.9000001
5fadcbda79f1cf1e0de9f873,35,phonological,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,344.3000002
5fadcbda79f1cf1e0de9f873,36,phonological,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,motorbike,No,Yes,0,1233.4
5fadcbda79f1cf1e0de9f873,37,phonological,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,Yes,0,506.6999998
5fadcbda79f1cf1e0de9f873,38,phonological,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,No,1,256.6999998
5fadcbda79f1cf1e0de9f873,39,phonological,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,357.7000003
5fadcbda79f1cf1e0de9f873,40,phonological,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,statue,Yes,Yes,1,526.1000004
5fc6c6804b35890ed3285dbc,1,phonological,bkbf1408,The kitchen window was clean,kitchen,window,clean,2,hedgehog,Yes,Yes,1,509.8
5fc6c6804b35890ed3285dbc,2,phonological,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,473.3
5fc6c6804b35890ed3285dbc,3,phonological,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,3,chimpanzee,No,No,1,454.6
5fc6c6804b35890ed3285dbc,4,phonological,bkbf1616,The painter used a brush,painter,used,brush,2,jellyfish,No,Yes,0,458
5fc6c6804b35890ed3285dbc,5,phonological,bkbf0216,The school finished early,school,finished,early,3,headphones,Yes,Yes,1,376.3
5fc6c6804b35890ed3285dbc,6,phonological,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,No,0,530.2
5fc6c6804b35890ed3285dbc,7,phonological,bkbf1212,The children help the milkman,children,help,milkman,2,reindeer,Yes,Yes,1,353.5
5fc6c6804b35890ed3285dbc,8,phonological,bkbf0201,The ladder's near the door,ladders,near,door,0,cupboard,Yes,Yes,1,851.9
5fc6c6804b35890ed3285dbc,9,phonological,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,woodpecker,No,No,1,393.7
5fc6c6804b35890ed3285dbc,10,phonological,bkbf0210,The police chased the car,police,chased,car,3,boiler,Yes,Yes,1,307.1
5fc6c6804b35890ed3285dbc,11,phonological,bkbf0501,The bath towel was wet,bath,towel,wet,3,container,No,No,1,513.3
5fc6c6804b35890ed3285dbc,12,phonological,bkbf0912,The lady packed her bag,lady,packed,bag,2,basketball,No,Yes,0,334.6
5fc6c6804b35890ed3285dbc,13,phonological,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,308.8
5fc6c6804b35890ed3285dbc,14,phonological,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,statue,Yes,Yes,1,574.8
5fc6c6804b35890ed3285dbc,15,phonological,bkbf1008,Someones crossing the road,Someones,crossing,road,2,penguin,Yes,Yes,1,332.3
5fc6c6804b35890ed3285dbc,16,phonological,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,antelope,No,No,1,871
5fc6c6804b35890ed3285dbc,17,phonological,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,681.4
5fc6c6804b35890ed3285dbc,18,phonological,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,648.3
5fc6c6804b35890ed3285dbc,19,phonological,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,419.8
5fc6c6804b35890ed3285dbc,20,phonological,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,370.4
5fc6c6804b35890ed3285dbc,21,phonological,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,3,detector,No,No,1,379
5fc6c6804b35890ed3285dbc,22,phonological,bkbf1907,A grocer sells butter,grocer,sells,butter,1,ladybird,No,Yes,0,442.5
5fc6c6804b35890ed3285dbc,23,phonological,bkbf2112,The cricket team's playing,cricket,teams,playing,1,cockerel,No,No,1,312.9
5fc6c6804b35890ed3285dbc,24,phonological,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,No,1,346.9
5fc6c6804b35890ed3285dbc,25,phonological,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,microphone,No,No,1,448
5fc6c6804b35890ed3285dbc,26,phonological,bkbf0615,The broom stood in the corner,broom,stood,corner,0,trampoline,No,No,1,333
5fc6c6804b35890ed3285dbc,27,phonological,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,sunglasses,No,No,1,446
5fc6c6804b35890ed3285dbc,28,phonological,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,scissors,Yes,Yes,1,366.5
5fc6c6804b35890ed3285dbc,29,phonological,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,442.4
5fc6c6804b35890ed3285dbc,30,phonological,bkbf0109,The postman shut the gate,postman,shut,gate,3,guitar,Yes,Yes,1,994
5fc6c6804b35890ed3285dbc,31,phonological,bkbf2110,The egg cups are on the table,egg,cups,table,3,dragonfly,No,No,1,567.7
5fc6c6804b35890ed3285dbc,32,phonological,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,417.4
5fc6c6804b35890ed3285dbc,33,phonological,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,437
5fc6c6804b35890ed3285dbc,34,phonological,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,380
5fc6c6804b35890ed3285dbc,35,phonological,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,607
5fc6c6804b35890ed3285dbc,36,phonological,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,1296.9
5fc6c6804b35890ed3285dbc,37,phonological,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,dolphin,Yes,Yes,1,270
5fc6c6804b35890ed3285dbc,38,phonological,bkbf0414,The cooks making a cake,cooks,making,cake,3,turbine,Yes,No,0,400.5
5fc6c6804b35890ed3285dbc,39,phonological,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,motorbike,No,No,1,357.1
5fc6c6804b35890ed3285dbc,40,phonological,bkbf0906,A letter fell on the mat,letter,fell,mat,0,camera,No,No,1,316.2
6005da505dafb45c7b9f4982,1,phonological,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,0,antelope,No,timeout,0,2999.88
6005da505dafb45c7b9f4982,2,phonological,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,sunglasses,No,No,1,1234.8
6005da505dafb45c7b9f4982,3,phonological,bkbf0414,The cooks making a cake,cooks,making,cake,2,turbine,Yes,Yes,1,1192.8
6005da505dafb45c7b9f4982,4,phonological,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,dolphin,Yes,Yes,1,1508.5
6005da505dafb45c7b9f4982,5,phonological,bkbf1203,The front garden was pretty,front,garden,pretty,1,giraffe,Yes,No,0,1308.5
6005da505dafb45c7b9f4982,6,phonological,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,lipstick,Yes,Yes,1,670.4
6005da505dafb45c7b9f4982,7,phonological,bkbf0501,The bath towel was wet,bath,towel,wet,1,container,No,No,1,770.7
6005da505dafb45c7b9f4982,8,phonological,bkbf0615,The broom stood in the corner,broom,stood,corner,2,trampoline,No,No,1,2119.3
6005da505dafb45c7b9f4982,9,phonological,bkbf0411,The jam jar was full,jam,jar,full,3,slipper,Yes,Yes,1,921.4
6005da505dafb45c7b9f4982,10,phonological,bkbf0502,The matches lie on the shelf,matches,lie,shelf,1,motorbike,No,Yes,0,1761
6005da505dafb45c7b9f4982,11,phonological,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,613.2
6005da505dafb45c7b9f4982,12,phonological,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,woodpecker,No,No,1,1123.3
6005da505dafb45c7b9f4982,13,phonological,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,1232.3
6005da505dafb45c7b9f4982,14,phonological,bkbf0512,Somebody took the money,Somebody,took,money,3,pyjamas,No,No,1,1179.1
6005da505dafb45c7b9f4982,15,phonological,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,scissors,Yes,Yes,1,1903.9
6005da505dafb45c7b9f4982,16,phonological,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,999.4
6005da505dafb45c7b9f4982,17,phonological,bkbf0109,The postman shut the gate,postman,shut,gate,3,guitar,Yes,Yes,1,1216.2
6005da505dafb45c7b9f4982,18,phonological,bkbf0803,The match boxes are empty,match,boxes,empty,3,computer,No,Yes,0,1947.1
6005da505dafb45c7b9f4982,19,phonological,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,chimpanzee,No,No,1,1020.8
6005da505dafb45c7b9f4982,20,phonological,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,No,0,2042.5
6005da505dafb45c7b9f4982,21,phonological,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,1409.9
6005da505dafb45c7b9f4982,22,phonological,bkbf0210,The police chased the car,police,chased,car,0,boiler,Yes,Yes,1,2466.9
6005da505dafb45c7b9f4982,23,phonological,bkbf2110,The egg cups are on the table,egg,cups,table,0,dragonfly,No,No,1,1201.9
6005da505dafb45c7b9f4982,24,phonological,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,557.3
6005da505dafb45c7b9f4982,25,phonological,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,lighthouse,Yes,Yes,1,1158.4
6005da505dafb45c7b9f4982,26,phonological,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,1275.7
6005da505dafb45c7b9f4982,27,phonological,bkbf2112,The cricket team's playing,cricket,teams,playing,0,cockerel,No,No,1,2117.8
6005da505dafb45c7b9f4982,28,phonological,bkbf0201,The ladder's near the door,ladders,near,door,1,cupboard,Yes,Yes,1,1072.2
6005da505dafb45c7b9f4982,29,phonological,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,1,detector,No,Yes,0,1082.8
6005da505dafb45c7b9f4982,30,phonological,bkbf1301,The fruit came in a box,fruit,came,box,0,leopard,Yes,Yes,1,923.7
6005da505dafb45c7b9f4982,31,phonological,bkbf0906,A letter fell on the mat,letter,fell,mat,1,camera,No,Yes,0,1405.4
6005da505dafb45c7b9f4982,32,phonological,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,statue,Yes,Yes,1,1148.4
6005da505dafb45c7b9f4982,33,phonological,bkbf0216,The school finished early,school,finished,early,0,headphones,Yes,Yes,1,1615.6
6005da505dafb45c7b9f4982,34,phonological,bkbf0714,The orange was quite sweet,orange,quite,sweet,0,microphone,No,Yes,0,1292.4
6005da505dafb45c7b9f4982,35,phonological,bkbf0912,The lady packed her bag,lady,packed,bag,3,basketball,No,Yes,0,912.7
6005da505dafb45c7b9f4982,36,phonological,bkbf1516,The puppy plays with a ball,puppy,plays,ball,2,octopus,No,No,1,1291.9
6005da505dafb45c7b9f4982,37,phonological,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,1559.3
6005da505dafb45c7b9f4982,38,phonological,bkbf1616,The painter used a brush,painter,used,brush,3,jellyfish,No,No,1,997.2
6005da505dafb45c7b9f4982,39,phonological,bkbf1907,A grocer sells butter,grocer,sells,butter,0,ladybird,No,No,1,1008.3
6005da505dafb45c7b9f4982,40,phonological,bkbf2016,The flower stands in a pot,flower,stands,pot,3,mosquito,No,No,1,539.3
